timestamp,deplacement,ensoleillement,temperature,modele_environnement,deplacement_decorrele
2020-03-22 15:23:12,-1.7,798.5100606666667,10.002624153333334,-2.96237157045032,1.26237157045032
2020-03-22 15:41:32,-2.0,786.1947778888889,10.148071007777778,-2.9274549120476046,0.9274549120476046
2020-03-22 15:59:11,-3.0,731.9044663055556,10.06981061361111,-2.6458511947511836,-0.3541488052488164
2020-03-22 16:16:47,-2.6,677.7679516388889,9.991771920277776,-2.3650452216963957,-0.23495477830360434
2020-03-22 16:34:15,-2.3,624.518745,9.916672908333332,-2.0891364186422656,-0.2108635813577342
2020-03-22 16:51:49,-2.6,572.4571176666666,9.848489062777778,-1.8203109967768425,-0.7796890032231576
2020-03-22 17:09:28,-2.1,520.1485186666666,9.779981764444443,-1.5502103119993444,-0.5497896880006556
2020-03-22 17:27:13,-2.4,467.5435536666666,9.711086322777778,-1.2785793117273565,-1.1214206882726434
2020-03-22 17:44:56,-2.1,513.446476,10.008819853333334,-1.5577727903106835,-0.5422272096893166
2020-03-22 18:02:37,-1.9,577.5703982499999,10.374174319166666,-1.938817748678181,0.03881774867818111
2020-03-22 18:20:30,-1.4,642.4195675,10.743660975,-2.3241723578471962,0.9241723578471963
2020-03-22 18:38:17,-1.4,633.139288611111,11.015624816666667,-2.3266745410150627,0.9266745410150627
2020-03-22 18:56:13,-1.2,538.4653363888889,11.179481683333334,-1.8889000875403514,0.6889000875403515
2020-03-22 19:14:05,-0.9,444.1433319444444,11.342729416666668,-1.452753048390825,0.5527530483908251
2020-03-22 19:31:55,-0.8,360.16829430555555,11.515918125,-1.0693929137252467,0.26939291372524665
2020-03-22 19:49:40,-0.2,360.6544372222222,11.7729825,-1.117410850925173,0.917410850925173
2020-03-22 20:07:36,-0.1,361.1456013333333,12.032702,-1.1659247480398407,1.0659247480398406
2020-03-22 20:25:24,0.4,361.63311366666665,12.2904905,-1.2140779470346965,1.6140779470346964
2020-03-22 20:43:14,0.6,302.56488919444445,12.158100516666668,-0.8993072409448848,1.4993072409448849
2020-03-22 21:01:09,-0.3,222.4215937083333,11.888660725,-0.45628973393598926,0.15628973393598927
2020-03-22 21:19:00,0.9,142.57650583333333,11.6202235,-0.014920664162476172,0.9149206641624762
2020-03-22 21:36:49,1.2,82.90962452194444,11.33960401388889,0.3291081058357723,0.8708918941642276
2020-03-22 21:54:56,1.5,55.10308688222222,11.033447444444445,0.5205599704718842,0.9794400295281158
2020-03-22 22:12:49,1.4,27.654683121944444,10.731234013888889,0.7095460337235382,0.6904539662764617
2020-03-22 22:48:44,2.0,0.8808239322222222,10.244625826666669,0.9279299550013549,1.072070044998645
2020-03-22 23:06:41,1.8,0.4976868663888889,10.056606756666666,0.9631866252570145,0.8368133747429856
2020-03-22 23:24:49,2.0,0.1106366086111112,9.866667343333331,0.998803391494858,1.001196608505142
2020-03-22 23:43:18,1.7,0.0,9.606433918333334,1.045532046245213,0.6544679537547871
2020-03-23 00:01:21,2.0,0.0,9.3269438075,1.0951325766614377,0.9048674233385623
2020-03-23 00:19:42,2.0,0.0,9.042808431666668,1.145557492624746,0.854442507375254
